from,to
33433041601,33498296009
33433041601,33463915276
33433041601,33431470127
33433041601,33460239323
33433041601,33482208733
33433041601,33464192294
33433041601,33492660330
33433041601,33434571354
33446342995,33403214776
33446342995,33477589693
33446342995,33449953543
33446342995,33473863745
33446342995,33426281563
33446342995,33481916235
33446342995,33408600531
33446342995,33455325763
33446342995,33470277097
33446342995,33456715423
33446342995,33452115967
33446342995,33491634691
33446342995,33419461177
33446342995,33474042585
33446342995,33468728858
33446342995,33482507596
33446342995,33472931313
33446342995,33444627183
33446342995,33443294257
33446342995,33443804628
33446342995,33481523977
33464341405,33422198194
33464341405,33439424572
33464341405,33455483808
33464341405,33460569215
33464341405,33473364638
33464341405,33417622455
33464341405,33421174066
33464341405,33473363391
33464341405,33443846261
33464341405,33403442285
33464341405,33426331146
33464341405,33406765247
33464341405,33423714660
33464341405,33432264169
33464341405,33476003376
33464341405,33435691559
33464341405,33412648640
33464341405,33459949968
33464341405,33495649658
33464341405,33495214132
33464341405,33433337268
33467695609,33429896023
33467695609,33490466828
33467695609,33472232380
33467695609,33476236125
33467695609,33488776219
33467695609,33424607328
33467695609,33472289011
33467695609,33415672883
33467695609,33437160826
33467695609,33480709183
33467695609,33445044902
33467695609,33461692151
33467695609,33409541015
33467695609,33498321373
33467695609,33472600913
33467695609,33421713753
33467695609,33411855038
33467695609,33405127646
33467695609,33441657270
33467695609,33498923982
33467695609,33454988209
33422607635,33410877564
33422607635,33417272003
33422607635,33481071011
33422607635,33454310509
33422607635,33424968647
33422607635,33412572227
33422607635,33423436423
33422607635,33415385285
33422607635,33405560662
33422607635,33491936440
33422607635,33487513504
33422607635,33472363258
33422607635,33487382232
33422607635,33423797705
33422607635,33457662346
33422607635,33420054764
33422607635,33448908370
33422607635,33469333416
33422607635,33417638388
33422607635,33455136450
33422607635,33426199994
33444939074,33437239196
33444939074,33481536711
33444939074,33438237984
33444939074,33442444548
33444939074,33438607261
33444939074,33496628218
33444939074,33470045649
33444939074,33472256466
33444939074,33443231465
33444939074,33445415949
33444939074,33471334715
33444939074,33453103643
33444939074,33429150895
33444939074,33415741422
33444939074,33459451226
33444939074,33442691879
33444939074,33440204645
33444939074,33404237676
33444939074,33483163479
33444939074,33413572007
33444939074,33463194298
33434311271,33426943387
33434311271,33432830325
33434311271,33432836674
33434311271,33426630399
33434311271,33410539066
33434311271,33454952139
33434311271,33437395339
33434311271,33486119073
33434311271,33419354009
33434311271,33445925457
33434311271,33415495433
33434311271,33419131353
33434311271,33449568460
33434311271,33408042614
33434311271,33455596930
33434311271,33467647602
33434311271,33487502975
33434311271,33417191517
33434311271,33452619571
33434311271,33438092040
33434311271,33403391858
33482312360,33450454003
33482312360,33472531813
33482312360,33482536577
33482312360,33419735283
33482312360,33439985273
33482312360,33497692067
33482312360,33492085171
33482312360,33463720152
33482312360,33421213979
33482312360,33410428137
33482312360,33449126357
33482312360,33439188452
33482312360,33446700161
33482312360,33477237567
33482312360,33449922896
33482312360,33489027926
33482312360,33417649177
33482312360,33473307101
33482312360,33459291125
33482312360,33422963806
33482312360,33487932194
33477102862,33488422821
33477102862,33457145810
33477102862,33429967177
33477102862,33440264089
33477102862,33471931550
33477102862,33455981579
33477102862,33466358819
33477102862,33443370771
33477102862,33467083065
33477102862,33456077345
33477102862,33469809170
33477102862,33451801564
33477102862,33468975409
33477102862,33469116995
33477102862,33430541441
33477102862,33439997262
33477102862,33465458044
33477102862,33459620554
33477102862,33485015136
33477102862,33463901077
33477102862,33466712873
33451439864,33404841870
33451439864,33468982966
33451439864,33426166515
33451439864,33434684779
33451439864,33429079908
33451439864,33443926533
33451439864,33491957582
33451439864,33408569137
33451439864,33418997305
33451439864,33481310406
33451439864,33462503257
33451439864,33429291064
33451439864,33415499723
33451439864,33414289620
33451439864,33456920152
33451439864,33450353104
33451439864,33491616056
33451439864,33443311724
33451439864,33428225802
33451439864,33498206387
33451439864,33439320020
33439674503,33491095790
33439674503,33409049453
33439674503,33417464793
33439674503,33401852292
33439674503,33485644349
33439674503,33439717611
33439674503,33475400812
33439674503,33429961593
33439674503,33453340125
33439674503,33424753199
33439674503,33476808407
33439674503,33453370280
33439674503,33480800332
33439674503,33405417572
33439674503,33417505693
33439674503,33483996424
33439674503,33400489859
33439674503,33492595268
33439674503,33495338041
33439674503,33427773547
33439674503,33475007260
33436322828,33426575567
33436322828,33410112927
33436322828,33463641499
33436322828,33429306210
33436322828,33418679034
33436322828,33490048533
33436322828,33486052158
33436322828,33436863399
33436322828,33433540263
33436322828,33443180955
33436322828,33412711309
33436322828,33495005692
33436322828,33421240158
33466015529,33421240158
33465750085,33421240158
33493509405,33421240158
33465199576,33421240158
33436322828,33432705837
33436322828,33450980133
33436322828,33497544747
33436322828,33444628590
33436322828,33443454037
33436322828,33498932572
33436322828,33420544779
33436322828,33418602134
33436322828,33481864638
33472860986,33453331435
33472860986,33470371899
33472860986,33445536169
33472860986,33496541048
33472860986,33424443274
33472860986,33464177377
33472860986,33401326575
33472860986,33453799620
33472860986,33455441693
33472860986,33493553335
33472860986,33432409853
33472860986,33434616455
33472860986,33499243492
33472860986,33436303102
33472860986,33433473181
33472860986,33490871152
33472860986,33490087156
33472860986,33416315250
33472860986,33404365612
33472860986,33483845727
33472860986,33446058676
33459288624,33460846621
33459288624,33446634382
33459288624,33457316005
33459288624,33400205857
33459288624,33434110258
33459288624,33455255848
33459288624,33412564895
33459288624,33498414438
33459288624,33496271007
33459288624,33400075953
33459288624,33487519533
33459288624,33450302599
33459288624,33480733017
33459288624,33401450847
33459288624,33448911803
33459288624,33462227776
33459288624,33449970102
33459288624,33405614000
33459288624,33436413767
33459288624,33422498142
33459288624,33449599381
33431690870,33489191973
33431690870,33472179634
33431690870,33485281624
33431690870,33492939977
33431690870,33475686691
33431690870,33447129124
33431690870,33421429973
33431690870,33438752533
33431690870,33469810140
33431690870,33410264330
33431690870,33472633157
33431690870,33434658889
33431690870,33423352468
33431690870,33429546087
33431690870,33428921146
33431690870,33455880232
33431690870,33415931161
33431690870,33429835636
33431690870,33420227642
33431690870,33482498585
33431690870,33484839126
33460590654,33423434637
33460590654,33411930712
33460590654,33434070115
33460590654,33499595843
33460590654,33452044790
33460590654,33492766674
33460590654,33468734432
33460590654,33452142080
33460590654,33486901022
33460590654,33417571086
33460590654,33446838944
33460590654,33455768284
33460590654,33481014608
33460590654,33463954182
33460590654,33436718982
33460590654,33455204385
33460590654,33469267214
33460590654,33498759992
33460590654,33416402023
33460590654,33445359049
33460590654,33403704445
33457545044,33407336906
33457545044,33467634373
33457545044,33495234975
33457545044,33421390704
33457545044,33436227191
33457545044,33499451676
33457545044,33417010410
33457545044,33433185804
33457545044,33471620123
33457545044,33434763033
33457545044,33453365124
33457545044,33416863718
33457545044,33437677127
33457545044,33490358662
33457545044,33401923754
33457545044,33443313389
33457545044,33470136639
33457545044,33402964470
33457545044,33413449856
33457545044,33461912276
33457545044,33495334967
33468838419,33439592147
33468838419,33477915934
33468838419,33406551719
33468838419,33403877629
33468838419,33489367138
33468838419,33460489695
33468838419,33410896340
33468838419,33480672503
33468838419,33446498198
33468838419,33454107763
33468838419,33438944029
33468838419,33423719080
33468838419,33426160797
33468838419,33462591887
33468838419,33441709275
33468838419,33407953881
33468838419,33420129448
33468838419,33443580651
33468838419,33498338956
33468838419,33450117223
33468838419,33418102864
33444690005,33449371466
33444690005,33464432929
33444690005,33400570698
33444690005,33447356795
33444690005,33420831401
33444690005,33405383035
33444690005,33409534964
33444690005,33415722566
33444690005,33443667256
33444690005,33455097734
33444690005,33469756503
33444690005,33458382977
33444690005,33447217636
33444690005,33425116616
33444690005,33437689584
33444690005,33431750722
33444690005,33447936950
33444690005,33483729430
33444690005,33498532702
33444690005,33471832397
33444690005,33437790976
33474847456,33442171082
33474847456,33402247613
33474847456,33409137346
33474847456,33433176980
33474847456,33475106132
33474847456,33413694958
33474847456,33475186237
33474847456,33434240195
33474847456,33431846113
33474847456,33401979354
33474847456,33470406806
33474847456,33444587119
33474847456,33495874524
33474847456,33402906896
33474847456,33455433502
33474847456,33467244916
33474847456,33477082259
33474847456,33437915675
33474847456,33403535492
33474847456,33440833553
33474847456,33441405635
33466015529,33426006581
33466015529,33406148170
33466015529,33494493127
33466015529,33418137659
33466015529,33402684970
33466015529,33462829922
33466015529,33492963566
33466015529,33432722160
33466015529,33413366646
33466015529,33498400324
33466015529,33438422719
33466015529,33409916232
33466015529,33491861052
33466015529,33458681414
33466015529,33473921053
33466015529,33440051292
33466015529,33456449025
33466015529,33480618119
33466015529,33489219488
33466015529,33449854755
33466015529,33452533979
33407615373,33494465256
33407615373,33468613209
33407615373,33487324146
33407615373,33442230498
33407615373,33436911732
33407615373,33496742800
33407615373,33404249630
33407615373,33417145651
33407615373,33427779922
33407615373,33427766411
33407615373,33482400460
33407615373,33412798610
33407615373,33491623563
33407615373,33402077348
33407615373,33424327316
33407615373,33434232007
33407615373,33413770159
33407615373,33480935288
33407615373,33429504396
33407615373,33419345681
33407615373,33429584474
33445376427,33487197949
33445376427,33475690536
33445376427,33452931772
33445376427,33456760896
33445376427,33483971999
33445376427,33490001006
33445376427,33460636266
33445376427,33493508339
33445376427,33402391399
33445376427,33430376257
33445376427,33499555622
33445376427,33463640005
33445376427,33423970236
33445376427,33457166670
33445376427,33487341166
33445376427,33487216334
33445376427,33418044129
33445376427,33402211232
33445376427,33448913901
33445376427,33499691707
33445376427,33449963104
33494043891,33415553956
33494043891,33483356915
33494043891,33482600099
33494043891,33455733684
33494043891,33418630165
33494043891,33497142194
33494043891,33409033115
33494043891,33474229005
33494043891,33461989923
33494043891,33428996638
33494043891,33465963517
33494043891,33461310745
33494043891,33496429769
33494043891,33434684586
33494043891,33474054541
33494043891,33454324260
33494043891,33482173644
33494043891,33468208513
33494043891,33450724833
33494043891,33479079304
33494043891,33404496172
33480361772,33408027145
33480361772,33451277905
33480361772,33411233967
33480361772,33416405835
33480361772,33473191476
33480361772,33464944751
33480361772,33455799527
33480361772,33446910413
33480361772,33431892459
33480361772,33464132373
33480361772,33433394838
33480361772,33440305769
33480361772,33452906750
33480361772,33440951191
33480361772,33464977973
33480361772,33434647563
33480361772,33452258270
33480361772,33466833359
33480361772,33406402144
33480361772,33419112238
33480361772,33462133757
33436532971,33433215615
33436532971,33498193428
33436532971,33476127275
33436532971,33436944535
33436532971,33408426500
33436532971,33455638283
33436532971,33418162409
33436532971,33481392572
33436532971,33444795593
33436532971,33443844715
33436532971,33487000050
33436532971,33412043388
33436532971,33421388900
33436532971,33487285972
33436532971,33462618106
33436532971,33420575396
33436532971,33461555447
33436532971,33497360927
33436532971,33413991518
33436532971,33445936036
33436532971,33430200369
33474226579,33496764049
33474226579,33410690058
33474226579,33437388498
33474226579,33474730698
33474226579,33427465673
33474226579,33420923612
33474226579,33462419301
33474226579,33461354181
33474226579,33473033277
33474226579,33428590109
33474226579,33496746372
33474226579,33429731792
33474226579,33409899946
33474226579,33466111883
33474226579,33490719793
33474226579,33485129648
33474226579,33462532403
33474226579,33439365029
33474226579,33426484913
33474226579,33445892079
33474226579,33440876005
33420961748,33400107675
33420961748,33487906481
33420961748,33484201913
33420961748,33466469118
33420961748,33423188149
33420961748,33402182794
33420961748,33448145823
33420961748,33454326015
33420961748,33425067773
33420961748,33495374029
33420961748,33442087481
33420961748,33428119536
33420961748,33431367620
33420961748,33474623648
33420961748,33463272153
33420961748,33491693398
33420961748,33481355773
33420961748,33489448424
33420961748,33491248065
33420961748,33416240522
33420961748,33440131745
33443951442,33444035872
33443951442,33426981837
33443951442,33498185533
33443951442,33420724549
33443951442,33452060623
33443951442,33472800380
33443951442,33480260038
33443951442,33496362696
33443951442,33420501125
33443951442,33457961397
33443951442,33463333605
33443951442,33401837795
33443951442,33424215088
33443951442,33476515092
33443951442,33442307181
33443951442,33410113777
33443951442,33416023165
33443951442,33451598159
33443951442,33446340671
33443951442,33483501189
33443951442,33485735424
33439032759,33452019172
33439032759,33415219270
33439032759,33461645189
33439032759,33491743670
33439032759,33498982852
33439032759,33424351867
33439032759,33433047032
33439032759,33474553363
33439032759,33405148042
33439032759,33457433047
33439032759,33480049775
33439032759,33480687701
33439032759,33445257529
33439032759,33443436866
33439032759,33483913397
33439032759,33452080253
33439032759,33448100618
33439032759,33473644536
33439032759,33405288743
33439032759,33411648068
33439032759,33405168914
33485164933,33432486626
33485164933,33469274414
33485164933,33431381332
33485164933,33465382941
33485164933,33410730888
33485164933,33462473453
33485164933,33480133995
33485164933,33435399444
33485164933,33454103949
33485164933,33413138402
33485164933,33404424212
33485164933,33489455391
33485164933,33429413391
33485164933,33485329361
33485164933,33434354601
33485164933,33465106535
33485164933,33405465496
33485164933,33425816391
33485164933,33438644648
33485164933,33448908366
33485164933,33455730767
33465750085,33427792618
33465750085,33421008729
33465750085,33496658671
33465750085,33497572103
33465750085,33426083348
33465750085,33475963483
33465750085,33493930790
33465750085,33487195349
33465750085,33472165836
33465750085,33498031119
33465750085,33498001683
33465750085,33491864194
33465750085,33403481482
33465750085,33421221963
33465750085,33488334582
33465750085,33416158432
33465750085,33448976525
33465750085,33435699329
33465750085,33435019364
33465750085,33455319649
33465750085,33474223931
33493509405,33462642798
33493509405,33474714663
33493509405,33455970250
33493509405,33480595671
33493509405,33420151224
33493509405,33465002308
33493509405,33407254013
33493509405,33468759266
33493509405,33457559519
33493509405,33439297420
33493509405,33490803962
33493509405,33413302652
33493509405,33433002277
33493509405,33481391491
33493509405,33420410538
33493509405,33427793961
33493509405,33444577925
33493509405,33479888126
33493509405,33461399221
33493509405,33417501200
33493509405,33412963711
33476279349,33410144459
33476279349,33458483679
33476279349,33462625994
33476279349,33473097202
33476279349,33480706553
33476279349,33468603333
33476279349,33499791438
33476279349,33495646098
33476279349,33428766763
33476279349,33448944843
33476279349,33437335238
33476279349,33434981483
33476279349,33442413616
33476279349,33430897487
33476279349,33411194653
33476279349,33466050117
33476279349,33409032209
33476279349,33466558884
33476279349,33443544858
33476279349,33450792528
33476279349,33440422268
33465199576,33431414607
33465199576,33409603655
33465199576,33406874770
33465199576,33465775058
33465199576,33498260405
33465199576,33467433170
33465199576,33461260558
33465199576,33456510508
33465199576,33452353595
33465199576,33407004968
33465199576,33442356007
33465199576,33422762737
33465199576,33405837326
33465199576,33477231558
33465199576,33446893390
33465199576,33459360363
33465199576,33428654527
33465199576,33404407100
33465199576,33405048282
33465199576,33429470402
33465199576,33446384562
33440301664,33419679086
33440301664,33485983848
33440301664,33430133671
33440301664,33461033275
33440301664,33497420226
33440301664,33472843844
33440301664,33481482679
33440301664,33432918092
33440301664,33454998285
33440301664,33433752464
33440301664,33407250104
33440301664,33441246835
33440301664,33428349549
33440301664,33489479983
33440301664,33438404026
33440301664,33428457084
33440301664,33419809384
33440301664,33443114228
33440301664,33477552691
33440301664,33434676302
33440301664,33487394320
33479454156,33465376123
33479454156,33428610036
33479454156,33430302283
33479454156,33426922209
33479454156,33474924900
33479454156,33482476891
33479454156,33485951008
33479454156,33406523303
33479454156,33445191522
33479454156,33416646574
33479454156,33493197431
33479454156,33412793045
33479454156,33450444267
33479454156,33461233844
33479454156,33442672437
33479454156,33463628581
33479454156,33445580227
33479454156,33474488216
33479454156,33475519926
33479454156,33472674671
33479454156,33403554749
33421240158,33444743597
33421240158,33455513995
33421240158,33428247338
33421240158,33462830339
33421240158,33435131655
33421240158,33429643041
33421240158,33450184708
33421240158,33444001400
33421240158,33413377450
33421240158,33426355336
33421240158,33491293318
33421240158,33457449550
33421240158,33440282682
33421240158,33458398163
33421240158,33494180280
33421240158,33405041845
33421240158,33481362086
33421240158,33446302585
33421240158,33477201096
33421240158,33479111803
33421240158,33468500240
33466945395,33412007658
33466945395,33429673553
33466945395,33460288019
33466945395,33452741308
33466945395,33484526620
33466945395,33460361126
33466945395,33450315670
33466945395,33428738874
33466945395,33409881269
33466945395,33411555983
33466945395,33415028685
33466945395,33405175188
33466945395,33456236289
33466945395,33474205360
33466945395,33483124191
33466945395,33491288848
33466945395,33476647939
33466945395,33466723069
33466945395,33479931345
33466945395,33404754375
33466945395,33456103450
33423680712,33480582648
33423680712,33434510245
33423680712,33417200322
33423680712,33410167659
33423680712,33464740751
33423680712,33404341479
33423680712,33404358374
33423680712,33472723652
33423680712,33417371905
33423680712,33426754967
33423680712,33467500795
33423680712,33439260808
33423680712,33481675262
33423680712,33496484972
33423680712,33493629108
33423680712,33458077096
33423680712,33411813333
33423680712,33420722601
33423680712,33488054881
33423680712,33407639024
33423680712,33465718552
33439766515,33402297539
33439766515,33424662355
33439766515,33491531743
33439766515,33454079060
33439766515,33493575895
33439766515,33458551488
33439766515,33431854711
33439766515,33498211829
33439766515,33483269197
33439766515,33453483622
33439766515,33433427483
33439766515,33416445859
33439766515,33405540443
33439766515,33494329839
33439766515,33438995751
33439766515,33479046537
33439766515,33465628397
33439766515,33452820401
33439766515,33451276673
33439766515,33498490653
33439766515,33424083084
33456850547,33485879338
33456850547,33428590284
33456850547,33416495023
33456850547,33409104951
33456850547,33453104193
33456850547,33495669891
33456850547,33412761325
33456850547,33404456987
33456850547,33455579045
33456850547,33445398387
33456850547,33429305792
33456850547,33451592932
33456850547,33401232397
33456850547,33450332680
33456850547,33433794995
33456850547,33486412640
33456850547,33419441266
33456850547,33438654980
33456850547,33449764876
33456850547,33464070493
33456850547,33455536529
33424376934,33467022480
33424376934,33482872383
33424376934,33416031259
33424376934,33407688680
33424376934,33428148649
33424376934,33477066819
33424376934,33442779983
33424376934,33496331096
33424376934,33464750297
33424376934,33415865828
33424376934,33454142340
33424376934,33476852687
33424376934,33405576156
33424376934,33485902863
33424376934,33401843387
33424376934,33499432333
33424376934,33476258726
33424376934,33452956948
33424376934,33452622883
33424376934,33423223310
33424376934,33436177940
33450033166,33419069448
33450033166,33491915110
33450033166,33492641824
33450033166,33445273185
33450033166,33418811415
33450033166,33465836705
33450033166,33447417707
33450033166,33470583768
33450033166,33404871413
33450033166,33450664777
33450033166,33410133172
33450033166,33422442899
33450033166,33422353327
33450033166,33456720191
33450033166,33411704327
33450033166,33431398920
33450033166,33457366873
33450033166,33410817405
33450033166,33432370523
33450033166,33431824427
33450033166,33433175067
33494688477,33443875535
33494688477,33439136650
33494688477,33439206717
33494688477,33416653940
33494688477,33494093471
33494688477,33488238563
33494688477,33469905276
33494688477,33439384545
33494688477,33431836040
33494688477,33495185725
33494688477,33473337298
33494688477,33473047191
33494688477,33442846733
33494688477,33401894302
33494688477,33431712902
33494688477,33454446924
33494688477,33433589039
33494688477,33440666911
33494688477,33463686580
33494688477,33458064402
33494688477,33424190272
33461749145,33460043210
33461749145,33495798399
33461749145,33432513077
33461749145,33432595083
33461749145,33453120192
33461749145,33422236545
33461749145,33483834801
33461749145,33418327408
33461749145,33432550054
33461749145,33494128041
33461749145,33461523718
33461749145,33468435646
33461749145,33475959337
33461749145,33429117325
33461749145,33406924871
33461749145,33468468495
33461749145,33454393826
33461749145,33411439477
33461749145,33449833097
33461749145,33489851286
33461749145,33483385707
33406850673,33450466403
33406850673,33405659320
33406850673,33462755940
33406850673,33476123208
33406850673,33493002521
33406850673,33458411156
33406850673,33422233230
33406850673,33464316030
33406850673,33463850012
33406850673,33462522337
33406850673,33472798961
33406850673,33457029635
33406850673,33401504159
33406850673,33411834934
33406850673,33479951119
33406850673,33432122130
33406850673,33417002240
33406850673,33462637565
33406850673,33476533262
33406850673,33427764966
33406850673,33416511202
33472067261,33421998873
33472067261,33410709207
33472067261,33421283386
33472067261,33425879853
33472067261,33429327482
33472067261,33423343319
33472067261,33426723823
33472067261,33480987190
33472067261,33448163642
33472067261,33453542740
33472067261,33445293584
33472067261,33425102084
33472067261,33480594761
33472067261,33467085465
33472067261,33442359985
33472067261,33470603431
33472067261,33452448809
33472067261,33437382767
33472067261,33400422486
33472067261,33403427623
33472067261,33436288609
33492077131,33406628081
33492077131,33467904611
33492077131,33485515668
33492077131,33499166761
33492077131,33484333615
33492077131,33442384201
33492077131,33404396584
33492077131,33453559804
33492077131,33459934451
33492077131,33462553259
33492077131,33422054426
33492077131,33463741806
33492077131,33491880929
33492077131,33439140677
33492077131,33473370056
33492077131,33417966422
33492077131,33448634277
33492077131,33409730079
33492077131,33484790619
33492077131,33476297345
33492077131,33455577601
33485753382,33470260056
33485753382,33433435165
33485753382,33450299310
33485753382,33483362010
33485753382,33401189928
33485753382,33463675757
33485753382,33408099004
33485753382,33442138608
33485753382,33493905990
33485753382,33474793680
33485753382,33410143545
33485753382,33431127240
33485753382,33469559061
33485753382,33473924851
33485753382,33408923768
33485753382,33491357481
33485753382,33463393712
33485753382,33401439521
33485753382,33421306983
33485753382,33452549808
33485753382,33414715796
33462921204,33437286618
33462921204,33400010096
33462921204,33469540354
33462921204,33487551839
33462921204,33444181501
33462921204,33467699432
33462921204,33459285625
33462921204,33439061218
33462921204,33469271744
33462921204,33435317137
33462921204,33455390700
33462921204,33456369795
33462921204,33445866906
33462921204,33432821258
33462921204,33445439099
33462921204,33492594039
33462921204,33412072394
33462921204,33415543028
33462921204,33424616335
33462921204,33477727980
33462921204,33452934085
33427614054,33451267341
33427614054,33467685160
33427614054,33452133539
33427614054,33428372892
33427614054,33490379437
33427614054,33481492663
33427614054,33434369284
33427614054,33492793650
33427614054,33441927131
33427614054,33413694633
33427614054,33482110563
33427614054,33473462934
33427614054,33430638614
33427614054,33412561061
33427614054,33483574388
33427614054,33459819764
33427614054,33437289759
33427614054,33497613484
33427614054,33484598851
33427614054,33465503613
33427614054,33400436541
33493552295,33417985844
33493552295,33461584702
33493552295,33431546855
33493552295,33466776442
33493552295,33435535396
33493552295,33437757377
33493552295,33401433219
33493552295,33439447333
33493552295,33400596135
33493552295,33486517121
33493552295,33464593954
33493552295,33419046948
33493552295,33431047461
33493552295,33474616618
33493552295,33433256418
33493552295,33429277776
33493552295,33495431661
33493552295,33453438105
33493552295,33459157443
33493552295,33432687394
33493552295,33444706273
33465555660,33483843419
33465555660,33430808993
33465555660,33413636107
33465555660,33407128532
33465555660,33433186711
33465555660,33429198117
33465555660,33407939647
33465555660,33474440338
33465555660,33492333818
33465555660,33428716256
33465555660,33444360666
33465555660,33440486318
33465555660,33472300845
33465555660,33474776881
33465555660,33475254253
33465555660,33443689403
33465555660,33451592551
33465555660,33441610465
33465555660,33403318647
33465555660,33470552653
33465555660,33437584539
33425946908,33411250124
33425946908,33412667658
33425946908,33474821511
33425946908,33490261564
33425946908,33438454619
33425946908,33414476813
33425946908,33413326419
33425946908,33416755955
33425946908,33452832297
33425946908,33471461469
33425946908,33413462306
33425946908,33460851013
33425946908,33486969776
33425946908,33455339385
33425946908,33496005224
33425946908,33464479038
33425946908,33402772221
33425946908,33411082011
33425946908,33439528647
33425946908,33475738869
33425946908,33413726991
33445663376,33499288742
33445663376,33464410834
33445663376,33418695960
33445663376,33451754239
33445663376,33494453369
33445663376,33429561118
33445663376,33483305414
33445663376,33401953092
33445663376,33438131253
33445663376,33470549012
33445663376,33448353819
33445663376,33490971795
33445663376,33427951603
33445663376,33468518308
33445663376,33433219813
33445663376,33421046353
33445663376,33474925176
33445663376,33474441915
33445663376,33480705895
33445663376,33464565964
33445663376,33432334067
33492479833,33454591483
33492479833,33457197227
33492479833,33488232916
33492479833,33409562237
33492479833,33497790391
33492479833,33400458891
33492479833,33445981266
33492479833,33432336137
33492479833,33431972930
33492479833,33477179523
33492479833,33433174272
33492479833,33431244727
33492479833,33464754256
33492479833,33426533360
33492479833,33480083322
33492479833,33476151302
33492479833,33464480330
33492479833,33426759919
33492479833,33450165998
33492479833,33475313769
33492479833,33479880157
33468033055,33486920765
33468033055,33466204666
33468033055,33487360541
33468033055,33485749252
33468033055,33430420235
33468033055,33469112571
33468033055,33457766009
33468033055,33498467347
33468033055,33406651334
33468033055,33493545137
33468033055,33474602534
33468033055,33433063377
33468033055,33410938746
33468033055,33405134146
33468033055,33479450952
33468033055,33438608397
33468033055,33487979641
33468033055,33493409127
33468033055,33487625621
33468033055,33432535454
33468033055,33406071647
33483423950,33411645674
33483423950,33413417693
33483423950,33473336352
33483423950,33491974464
33483423950,33430710105
33483423950,33417395562
33483423950,33449510332
33483423950,33468626438
33483423950,33464418718
33483423950,33498861707
33483423950,33406012151
33483423950,33400183061
33483423950,33498609827
33483423950,33441902228
33483423950,33421727386
33483423950,33470375436
33483423950,33440236232
33483423950,33423332288
33483423950,33485668141
33483423950,33415181439
33483423950,33427198969
33461669228,33420199998
33461669228,33411691221
33461669228,33453354244
33461669228,33499072416
33461669228,33473365627
33461669228,33432619777
33461669228,33450150006
33461669228,33437795724
33461669228,33471369305
33461669228,33490385072
33461669228,33423726587
33461669228,33431086483
33461669228,33431052098
33461669228,33485096048
33461669228,33453566756
33461669228,33430169991
33461669228,33418089882
33461669228,33460841405
33461669228,33402405733
33461669228,33448392899
33461669228,33439188765
33454893616,33425021137
33454893616,33457630226
33454893616,33463392853
33454893616,33488336100
33454893616,33498244737
33454893616,33433077633
33454893616,33467038263
33454893616,33424711589
33454893616,33441379542
33454893616,33422980082
33454893616,33424920243
33454893616,33443948501
33454893616,33439425265
33454893616,33413393755
33454893616,33419643935
33454893616,33440817143
33454893616,33438870261
33454893616,33413800375
33454893616,33430323125
33454893616,33491453346
33454893616,33415519499
33439718017,33411498587
33439718017,33488591218
33439718017,33433315852
33439718017,33460377418
33439718017,33430567799
33439718017,33429045077
33439718017,33448667565
33439718017,33442797472
33439718017,33419652922
33439718017,33419944470
33439718017,33426095661
33439718017,33436203951
33439718017,33438258854
33439718017,33473029897
33439718017,33479709027
33439718017,33499827277
33439718017,33495721574
33439718017,33455524726
33439718017,33461170408
33439718017,33444403554
33439718017,33411922777
33463832799,33422453136
33463832799,33407926596
33463832799,33484260885
33463832799,33458085713
33463832799,33433846968
33463832799,33494252030
33463832799,33494919828
33463832799,33482548198
33463832799,33445122336
33463832799,33495449058
33463832799,33436309559
33463832799,33486250798
33463832799,33449127609
33463832799,33475653751
33463832799,33444844197
33463832799,33441306152
33463832799,33430070149
33463832799,33451816931
33463832799,33484833129
33463832799,33489022932
33463832799,33434445587
33471153059,33432166918
33471153059,33445282133
33471153059,33484933513
33471153059,33435033993
33471153059,33416619992
33471153059,33487584388
33471153059,33401054421
33471153059,33434943639
33471153059,33448587093
33471153059,33496077174
33471153059,33458475502
33471153059,33459363956
33471153059,33457672677
33471153059,33407066937
33471153059,33405245925
33471153059,33426204102
33471153059,33433977102
33471153059,33432076513
33471153059,33458436728
33471153059,33405111869
33471153059,33435616141
33493945941,33409391660
33493945941,33479645510
33493945941,33491936460
33493945941,33402697179
33493945941,33456865557
33493945941,33486815792
33493945941,33404130804
33493945941,33426726629
33493945941,33407440526
33493945941,33479547766
33493945941,33426200281
33493945941,33414753802
33493945941,33491571521
33493945941,33462751512
33493945941,33424849373
33493945941,33466845718
33493945941,33473052790
33493945941,33401412899
33493945941,33433205569
33493945941,33456919913
33493945941,33407287003
33455692950,33445904988
33455692950,33413871894
33455692950,33492446233
33455692950,33491354092
33455692950,33496046094
33455692950,33424348585
33455692950,33496597677
33455692950,33435077637
33455692950,33454549587
33455692950,33401988574
33455692950,33410888940
33455692950,33464958286
33455692950,33427583331
33455692950,33472370459
33455692950,33446001302
33455692950,33465905604
33455692950,33436841468
33455692950,33496276706
33455692950,33437503211
33455692950,33498917435
33455692950,33447347650
33471701922,33454420301
33471701922,33455108925
33471701922,33451954736
33471701922,33408865722
33471701922,33486238558
33471701922,33419741528
33471701922,33425050444
33471701922,33485641530
33471701922,33475956990
33471701922,33464895138
33471701922,33497973604
33471701922,33488300841
33471701922,33481791668
33471701922,33494472879
33471701922,33457299994
33471701922,33476953591
33471701922,33419071795
33471701922,33447290693
33471701922,33410262689
33471701922,33445230154
33471701922,33426471600
